id_dim_date,state_cd,station_id,sum_veh_count,functional_class,latitude,longitude,state,AVG_temp,AVG_rain,AVG_daylight,AVG_snowfall,day,month,year
161,12,979933,116623,2U,26.17933,-80.30672,FL,2.1166666666666667,0.16666666666666666,31985.495,1.7966666666666669,14,12,2022
193,53,P05AAA,1963,3R,46.438974,-117.951628,WA,27.333333333333332,0.36666666666666664,51477.168333333335,0.0,9,8,2022
342,53,P05AAA,662,3R,46.438974,-117.951628,WA,22.683333333333334,2.4833333333333334,55604.37333333333,0.0,3,7,2022
342,53,P09AAA,19578,1R,46.047791,-119.224519,WA,22.683333333333334,2.4833333333333334,55604.37333333333,0.0,3,7,2022
68,53,P6AAAA,135617,2U,47.43086,-122.221,WA,18.8,0.7833333333333333,55864.17166666667,0.0,16,6,2022
342,53,P6AAAA,98205,2U,47.43086,-122.221,WA,22.683333333333334,2.4833333333333334,55604.37333333333,0.0,3,7,2022
6,53,P09AAA,24350,1R,46.047791,-119.224519,WA,24.26666666666667,1.7333333333333334,54502.948333333334,0.0,17,7,2022
68,53,P22AAA,1515,3R,48.987198,-119.455967,WA,18.8,0.7833333333333333,55864.17166666667,0.0,16,6,2022
68,12,979933,104195,2U,26.17933,-80.30672,FL,18.8,0.7833333333333333,55864.17166666667,0.0,16,6,2022
342,53,P22AAA,1619,3R,48.987198,-119.455967,WA,22.683333333333334,2.4833333333333334,55604.37333333333,0.0,3,7,2022
6,12,979933,63720,2U,26.17933,-80.30672,FL,24.26666666666667,1.7333333333333334,54502.948333333334,0.0,17,7,2022
72,12,979933,97854,2U,26.17933,-80.30672,FL,23.599999999999998,1.6666666666666667,55060.926666666666,0.0,11,7,2022
72,53,P05AAA,2205,3R,46.438974,-117.951628,WA,23.599999999999998,1.6666666666666667,55060.926666666666,0.0,11,7,2022
87,30,0W-204,1173,3R,45.428609,-105.405028,MT,10.466666666666667,3.8333333333333335,49149.72833333333,0.05833333333333333,19,4,2022
72,53,P09AAA,24776,1R,46.047791,-119.224519,WA,23.599999999999998,1.6666666666666667,55060.926666666666,0.0,11,7,2022
215,53,P22AAA,1651,3R,48.987198,-119.455967,WA,29.483333333333338,0.3666666666666667,52942.67166666668,0.0,30,7,2022
215,12,979933,80605,2U,26.17933,-80.30672,FL,29.483333333333338,0.3666666666666667,52942.67166666668,0.0,30,7,2022
72,30,0W-204,1458,3R,45.428609,-105.405028,MT,23.599999999999998,1.6666666666666667,55060.926666666666,0.0,11,7,2022
320,53,P09AAA,22710,1R,46.047791,-119.224519,WA,18.816666666666666,0.11666666666666665,41494.13166666666,0.0,5,10,2022
320,12,979933,105933,2U,26.17933,-80.30672,FL,18.816666666666666,0.11666666666666665,41494.13166666666,0.0,5,10,2022
58,53,P22AAA,1640,3R,48.987198,-119.455967,WA,19.26666666666667,1.2166666666666666,55882.64000000001,0.0,17,6,2022
258,53,P09AAA,22271,1R,46.047791,-119.224519,WA,19.28333333333333,1.3666666666666665,43320.93666666666,0.0,25,9,2022
255,53,P09AAA,26387,1R,46.047791,-119.224519,WA,10.183333333333334,1.1333333333333333,43370.74999999999,0.0,18,3,2022
255,53,P6AAAA,137188,2U,47.43086,-122.221,WA,10.183333333333334,1.1333333333333333,43370.74999999999,0.0,18,3,2022
58,53,P05AAA,2733,3R,46.438974,-117.951628,WA,19.26666666666667,1.2166666666666666,55882.64000000001,0.0,17,6,2022
255,12,979933,114837,2U,26.17933,-80.30672,FL,10.183333333333334,1.1333333333333333,43370.74999999999,0.0,18,3,2022
58,53,P09AAA,28696,1R,46.047791,-119.224519,WA,19.26666666666667,1.2166666666666666,55882.64000000001,0.0,17,6,2022
320,30,0W-204,1178,3R,45.428609,-105.405028,MT,18.816666666666666,0.11666666666666665,41494.13166666666,0.0,5,10,2022
258,12,979933,74145,2U,26.17933,-80.30672,FL,19.28333333333333,1.3666666666666665,43320.93666666666,0.0,25,9,2022
58,53,P6AAAA,138890,2U,47.43086,-122.221,WA,19.26666666666667,1.2166666666666666,55882.64000000001,0.0,17,6,2022
320,53,P05AAA,1877,3R,46.438974,-117.951628,WA,18.816666666666666,0.11666666666666665,41494.13166666666,0.0,5,10,2022
266,53,P09AAA,16581,1R,46.047791,-119.224519,WA,5.683333333333334,3.8000000000000003,37414.66833333333,0.0,13,2,2022
271,53,P22AAA,1052,3R,48.987198,-119.455967,WA,7.516666666666667,0.9666666666666667,33044.833333333336,0.0,13,1,2022
266,12,979933,68098,2U,26.17933,-80.30672,FL,5.683333333333334,3.8000000000000003,37414.66833333333,0.0,13,2,2022
107,12,979933,103720,2U,26.17933,-80.30672,FL,4.916666666666667,1.2333333333333334,33588.918333333335,0.25666666666666665,18,1,2022
271,53,P6AAAA,121450,2U,47.43086,-122.221,WA,7.516666666666667,0.9666666666666667,33044.833333333336,0.0,13,1,2022
221,53,P09AAA,22325,1R,46.047791,-119.224519,WA,6.516666666666667,2.8833333333333333,33947.89333333333,0.035,21,1,2022
9,12,979933,93449,2U,26.17933,-80.30672,FL,4.566666666666667,0.06666666666666667,33474.25333333333,0.0,17,1,2022
316,53,P05AAA,1352,3R,46.438974,-117.951628,WA,5.816666666666667,0.21666666666666667,33528.27166666666,0.0,24,11,2022
9,53,P09AAA,18954,1R,46.047791,-119.224519,WA,4.566666666666667,0.06666666666666667,33474.25333333333,0.0,17,1,2022
63,30,0W-204,2895,3R,45.428609,-105.405028,MT,19.433333333333334,5.45,45125.39833333334,0.0,15,9,2022
27,53,P05AAA,1867,3R,46.438974,-117.951628,WA,8.883333333333333,1.0,43185.18666666667,0.0,17,3,2022
63,53,P6AAAA,134793,2U,47.43086,-122.221,WA,19.433333333333334,5.45,45125.39833333334,0.0,15,9,2022
158,53,P09AAA,23061,1R,46.047791,-119.224519,WA,19.433333333333334,0.5166666666666667,41857.33833333334,0.0,3,10,2022
158,53,P6AAAA,131442,2U,47.43086,-122.221,WA,19.433333333333334,0.5166666666666667,41857.33833333334,0.0,3,10,2022
27,53,P6AAAA,134005,2U,47.43086,-122.221,WA,8.883333333333333,1.0,43185.18666666667,0.0,17,3,2022
158,12,979933,107529,2U,26.17933,-80.30672,FL,19.433333333333334,0.5166666666666667,41857.33833333334,0.0,3,10,2022
158,53,P05AAA,1987,3R,46.438974,-117.951628,WA,19.433333333333334,0.5166666666666667,41857.33833333334,0.0,3,10,2022
56,12,979933,77036,2U,26.17933,-80.30672,FL,3.2000000000000006,0.31666666666666665,34936.590000000004,0.023333333333333334,13,11,2022
56,53,P22AAA,868,3R,48.987198,-119.455967,WA,3.2000000000000006,0.31666666666666665,34936.590000000004,0.023333333333333334,13,11,2022
56,53,P6AAAA,102352,2U,47.43086,-122.221,WA,3.2000000000000006,0.31666666666666665,34936.590000000004,0.023333333333333334,13,11,2022
353,30,0W-204,3211,3R,45.428609,-105.405028,MT,23.366666666666664,0.7833333333333333,55653.29499999999,0.0,2,7,2022
178,53,P09AAA,26994,1R,46.047791,-119.224519,WA,21.849999999999998,2.6333333333333333,55737.89333333334,0.0,30,6,2022
178,53,P22AAA,1952,3R,48.987198,-119.455967,WA,21.849999999999998,2.6333333333333333,55737.89333333334,0.0,30,6,2022
178,53,P6AAAA,102708,2U,47.43086,-122.221,WA,21.849999999999998,2.6333333333333333,55737.89333333334,0.0,30,6,2022
353,53,P09AAA,23436,1R,46.047791,-119.224519,WA,23.366666666666664,0.7833333333333333,55653.29499999999,0.0,2,7,2022
178,30,0W-204,3443,3R,45.428609,-105.405028,MT,21.849999999999998,2.6333333333333333,55737.89333333334,0.0,30,6,2022
341,53,P05AAA,2793,3R,46.438974,-117.951628,WA,20.316666666666666,0.5166666666666667,55892.93333333333,0.0,24,6,2022
239,30,0W-204,2654,3R,45.428609,-105.405028,MT,18.066666666666666,0.31666666666666665,40423.605,0.0,11,10,2022
234,53,P05AAA,1737,3R,46.438974,-117.951628,WA,12.16666666666667,1.0,44289.81,0.0,23,3,2022
234,53,P6AAAA,129115,2U,47.43086,-122.221,WA,12.16666666666667,1.0,44289.81,0.0,23,3,2022
239,12,979933,109456,2U,26.17933,-80.30672,FL,18.066666666666666,0.31666666666666665,40423.605,0.0,11,10,2022
239,53,P09AAA,21744,1R,46.047791,-119.224519,WA,18.066666666666666,0.31666666666666665,40423.605,0.0,11,10,2022
239,53,P05AAA,1690,3R,46.438974,-117.951628,WA,18.066666666666666,0.31666666666666665,40423.605,0.0,11,10,2022
279,12,979933,121104,2U,26.17933,-80.30672,FL,2.4499999999999997,1.0833333333333333,32267.85666666667,0.455,8,12,2022
150,12,979933,95302,2U,26.17933,-80.30672,FL,18.25,2.9500000000000006,55912.51500000001,0.0,20,6,2022
150,53,P05AAA,2090,3R,46.438974,-117.951628,WA,18.25,2.9500000000000006,55912.51500000001,0.0,20,6,2022
279,53,P09AAA,16012,1R,46.047791,-119.224519,WA,2.4499999999999997,1.0833333333333333,32267.85666666667,0.455,8,12,2022
279,53,P6AAAA,129159,2U,47.43086,-122.221,WA,2.4499999999999997,1.0833333333333333,32267.85666666667,0.455,8,12,2022
150,53,P6AAAA,131891,2U,47.43086,-122.221,WA,18.25,2.9500000000000006,55912.51500000001,0.0,20,6,2022
150,53,P22AAA,1430,3R,48.987198,-119.455967,WA,18.25,2.9500000000000006,55912.51500000001,0.0,20,6,2022
52,53,P6AAAA,134963,2U,47.43086,-122.221,WA,19.633333333333333,1.2,55561.68833333333,0.0,8,6,2022
346,30,0W-204,3127,3R,45.428609,-105.405028,MT,19.166666666666668,1.4333333333333333,55896.85333333333,0.0,18,6,2022
52,30,0W-204,3088,3R,45.428609,-105.405028,MT,19.633333333333333,1.2,55561.68833333333,0.0,8,6,2022
52,53,P09AAA,23244,1R,46.047791,-119.224519,WA,19.633333333333333,1.2,55561.68833333333,0.0,8,6,2022
346,53,P05AAA,2269,3R,46.438974,-117.951628,WA,19.166666666666668,1.4333333333333333,55896.85333333333,0.0,18,6,2022
52,12,979933,105451,2U,26.17933,-80.30672,FL,19.633333333333333,1.2,55561.68833333333,0.0,8,6,2022
346,53,P09AAA,22694,1R,46.047791,-119.224519,WA,19.166666666666668,1.4333333333333333,55896.85333333333,0.0,18,6,2022
146,53,P22AAA,1447,3R,48.987198,-119.455967,WA,15.549999999999999,5.716666666666668,51775.42999999999,0.0,5,5,2022
346,53,P6AAAA,123520,2U,47.43086,-122.221,WA,19.166666666666668,1.4333333333333333,55896.85333333333,0.0,18,6,2022
146,12,979933,119631,2U,26.17933,-80.30672,FL,15.549999999999999,5.716666666666668,51775.42999999999,0.0,5,5,2022
346,53,P22AAA,1221,3R,48.987198,-119.455967,WA,19.166666666666668,1.4333333333333333,55896.85333333333,0.0,18,6,2022
146,30,0W-204,1172,3R,45.428609,-105.405028,MT,15.549999999999999,5.716666666666668,51775.42999999999,0.0,5,5,2022
346,12,979933,81862,2U,26.17933,-80.30672,FL,19.166666666666668,1.4333333333333333,55896.85333333333,0.0,18,6,2022
174,53,P6AAAA,133385,2U,47.43086,-122.221,WA,29.316666666666666,0.6333333333333334,52662.46333333334,0.0,1,8,2022
174,12,979933,98202,2U,26.17933,-80.30672,FL,29.316666666666666,0.6333333333333334,52662.46333333334,0.0,1,8,2022
17,53,P05AAA,1584,3R,46.438974,-117.951628,WA,4.65,0.5166666666666667,48102.899999999994,1.4233333333333331,13,4,2022
17,53,P22AAA,1416,3R,48.987198,-119.455967,WA,4.65,0.5166666666666667,48102.899999999994,1.4233333333333331,13,4,2022
209,12,979933,99990,2U,26.17933,-80.30672,FL,23.03333333333333,6.25,55430.99,0.0,6,7,2022
79,12,979933,120780,2U,26.17933,-80.30672,FL,0.48333333333333356,0.0,34254.71,0.0,18,11,2022
209,53,P6AAAA,134831,2U,47.43086,-122.221,WA,23.03333333333333,6.25,55430.99,0.0,6,7,2022
79,53,P22AAA,1390,3R,48.987198,-119.455967,WA,0.48333333333333356,0.0,34254.71,0.0,18,11,2022
17,53,P6AAAA,133708,2U,47.43086,-122.221,WA,4.65,0.5166666666666667,48102.899999999994,1.4233333333333331,13,4,2022
170,12,979933,110050,2U,26.17933,-80.30672,FL,11.4,0.21666666666666665,45570.38333333334,0.023333333333333334,30,3,2022
79,53,P05AAA,1906,3R,46.438974,-117.951628,WA,0.48333333333333356,0.0,34254.71,0.0,18,11,2022
17,30,0W-204,560,3R,45.428609,-105.405028,MT,4.65,0.5166666666666667,48102.899999999994,1.4233333333333331,13,4,2022
17,53,P09AAA,21722,1R,46.047791,-119.224519,WA,4.65,0.5166666666666667,48102.899999999994,1.4233333333333331,13,4,2022
209,53,P22AAA,1726,3R,48.987198,-119.455967,WA,23.03333333333333,6.25,55430.99,0.0,6,7,2022
103,53,P22AAA,1089,3R,48.987198,-119.455967,WA,0.4333333333333331,0.08333333333333333,32994.098333333335,0.37333333333333335,29,11,2022
253,53,P22AAA,961,3R,48.987198,-119.455967,WA,-0.4000000000000002,1.7666666666666668,32361.141666666663,1.26,5,1,2022
103,53,P05AAA,1173,3R,46.438974,-117.951628,WA,0.4333333333333331,0.08333333333333333,32994.098333333335,0.37333333333333335,29,11,2022
253,53,P05AAA,1163,3R,46.438974,-117.951628,WA,-0.4000000000000002,1.7666666666666668,32361.141666666663,1.26,5,1,2022
236,12,979933,109520,2U,26.17933,-80.30672,FL,11.399999999999999,2.016666666666667,50345.60833333334,0.08166666666666667,26,4,2022
103,53,P6AAAA,114380,2U,47.43086,-122.221,WA,0.4333333333333331,0.08333333333333333,32994.098333333335,0.37333333333333335,29,11,2022
253,53,P09AAA,13437,1R,46.047791,-119.224519,WA,-0.4000000000000002,1.7666666666666668,32361.141666666663,1.26,5,1,2022
103,53,P09AAA,18607,1R,46.047791,-119.224519,WA,0.4333333333333331,0.08333333333333333,32994.098333333335,0.37333333333333335,29,11,2022
276,53,P6AAAA,144568,2U,47.43086,-122.221,WA,25.366666666666664,1.3500000000000003,48675.64666666667,0.0,26,8,2022
246,30,0W-204,2817,3R,45.428609,-105.405028,MT,12.65,2.15,37448.45333333333,0.0,28,10,2022
139,53,P09AAA,25213,1R,46.047791,-119.224519,WA,23.883333333333336,2.216666666666667,51780.86000000001,0.0,7,8,2022
246,53,P05AAA,2364,3R,46.438974,-117.951628,WA,12.65,2.15,37448.45333333333,0.0,28,10,2022
139,12,979933,68317,2U,26.17933,-80.30672,FL,23.883333333333336,2.216666666666667,51780.86000000001,0.0,7,8,2022
139,53,P22AAA,1449,3R,48.987198,-119.455967,WA,23.883333333333336,2.216666666666667,51780.86000000001,0.0,7,8,2022
139,53,P6AAAA,117521,2U,47.43086,-122.221,WA,23.883333333333336,2.216666666666667,51780.86000000001,0.0,7,8,2022
139,53,P05AAA,2305,3R,46.438974,-117.951628,WA,23.883333333333336,2.216666666666667,51780.86000000001,0.0,7,8,2022
246,12,979933,116642,2U,26.17933,-80.30672,FL,12.65,2.15,37448.45333333333,0.0,28,10,2022
242,53,P6AAAA,116489,2U,47.43086,-122.221,WA,5.233333333333333,4.966666666666666,32849.97,0.04666666666666667,11,1,2022
242,12,979933,103315,2U,26.17933,-80.30672,FL,5.233333333333333,4.966666666666666,32849.97,0.04666666666666667,11,1,2022
226,53,P09AAA,14961,1R,46.047791,-119.224519,WA,1.6000000000000003,0.11666666666666665,35176.31333333333,0.0,30,1,2022
226,53,P05AAA,1345,3R,46.438974,-117.951628,WA,1.6000000000000003,0.11666666666666665,35176.31333333333,0.0,30,1,2022
226,12,979933,66300,2U,26.17933,-80.30672,FL,1.6000000000000003,0.11666666666666665,35176.31333333333,0.0,30,1,2022
41,53,P09AAA,18583,1R,46.047791,-119.224519,WA,3.633333333333334,1.5666666666666667,32803.645,1.5866666666666667,1,12,2022
41,53,P05AAA,1308,3R,46.438974,-117.951628,WA,3.633333333333334,1.5666666666666667,32803.645,1.5866666666666667,1,12,2022
41,12,979933,117505,2U,26.17933,-80.30672,FL,3.633333333333334,1.5666666666666667,32803.645,1.5866666666666667,1,12,2022
88,53,P22AAA,1427,3R,48.987198,-119.455967,WA,15.450000000000001,1.7166666666666668,53611.30166666666,0.0,18,5,2022
28,53,P22AAA,1191,3R,48.987198,-119.455967,WA,22.333333333333332,2.316666666666667,55857.868333333325,0.0,26,6,2022
33,53,P22AAA,1525,3R,48.987198,-119.455967,WA,14.549999999999999,4.766666666666667,51926.840000000004,0.0,6,5,2022
248,53,P22AAA,1413,3R,48.987198,-119.455967,WA,13.450000000000001,0.9,51469.619999999995,0.0,3,5,2022
28,53,P6AAAA,113854,2U,47.43086,-122.221,WA,22.333333333333332,2.316666666666667,55857.868333333325,0.0,26,6,2022
88,30,0W-204,2752,3R,45.428609,-105.405028,MT,15.450000000000001,1.7166666666666668,53611.30166666666,0.0,18,5,2022
257,53,P6AAAA,104019,2U,47.43086,-122.221,WA,0.36666666666666686,8.433333333333334,31884.04833333333,0.49,18,12,2022
208,12,979933,106761,2U,26.17933,-80.30672,FL,7.883333333333333,1.1333333333333333,36593.003333333334,0.0,8,2,2022
208,53,P22AAA,959,3R,48.987198,-119.455967,WA,7.883333333333333,1.1333333333333333,36593.003333333334,0.0,8,2,2022
33,30,0W-204,2748,3R,45.428609,-105.405028,MT,14.549999999999999,4.766666666666667,51926.840000000004,0.0,6,5,2022
208,53,P6AAAA,130768,2U,47.43086,-122.221,WA,7.883333333333333,1.1333333333333333,36593.003333333334,0.0,8,2,2022
28,53,P09AAA,23824,1R,46.047791,-119.224519,WA,22.333333333333332,2.316666666666667,55857.868333333325,0.0,26,6,2022
248,12,979933,113616,2U,26.17933,-80.30672,FL,13.450000000000001,0.9,51469.619999999995,0.0,3,5,2022
88,53,P6AAAA,129552,2U,47.43086,-122.221,WA,15.450000000000001,1.7166666666666668,53611.30166666666,0.0,18,5,2022
28,53,P05AAA,2421,3R,46.438974,-117.951628,WA,22.333333333333332,2.316666666666667,55857.868333333325,0.0,26,6,2022
257,53,P09AAA,15933,1R,46.047791,-119.224519,WA,0.36666666666666686,8.433333333333334,31884.04833333333,0.49,18,12,2022
28,30,0W-204,3191,3R,45.428609,-105.405028,MT,22.333333333333332,2.316666666666667,55857.868333333325,0.0,26,6,2022
138,30,0W-204,2494,3R,45.428609,-105.405028,MT,10.65,0.23333333333333336,50511.75166666667,0.0,27,4,2022
138,53,P6AAAA,134210,2U,47.43086,-122.221,WA,10.65,0.23333333333333336,50511.75166666667,0.0,27,4,2022
304,53,P6AAAA,131246,2U,47.43086,-122.221,WA,1.5333333333333332,0.0,32021.885,0.8516666666666667,13,12,2022
304,53,P09AAA,19220,1R,46.047791,-119.224519,WA,1.5333333333333332,0.0,32021.885,0.8516666666666667,13,12,2022
307,53,P6AAAA,128213,2U,47.43086,-122.221,WA,2.15,2.6999999999999997,34598.92333333334,0.0,26,1,2022
235,53,P09AAA,24601,1R,46.047791,-119.224519,WA,26.71666666666667,0.15,49533.46666666667,0.0,21,8,2022
307,53,P09AAA,20553,1R,46.047791,-119.224519,WA,2.15,2.6999999999999997,34598.92333333334,0.0,26,1,2022
307,12,979933,105654,2U,26.17933,-80.30672,FL,2.15,2.6999999999999997,34598.92333333334,0.0,26,1,2022
307,53,P05AAA,1295,3R,46.438974,-117.951628,WA,2.15,2.6999999999999997,34598.92333333334,0.0,26,1,2022
114,30,0W-204,2388,3R,45.428609,-105.405028,MT,1.8499999999999994,0.21666666666666667,35229.256666666675,0.034999999999999996,11,11,2022
114,53,P09AAA,24716,1R,46.047791,-119.224519,WA,1.8499999999999994,0.21666666666666667,35229.256666666675,0.034999999999999996,11,11,2022
5,53,P22AAA,1461,3R,48.987198,-119.455967,WA,10.9,2.5,46122.54833333333,0.0,2,4,2022
319,53,P05AAA,1915,3R,46.438974,-117.951628,WA,12.133333333333335,1.0,44471.27166666667,0.0,24,3,2022
1,12,979933,101085,2U,26.17933,-80.30672,FL,9.216666666666667,4.35,32945.60833333334,0.245,12,1,2022
1,53,P05AAA,1452,3R,46.438974,-117.951628,WA,9.216666666666667,4.35,32945.60833333334,0.245,12,1,2022
319,12,979933,109260,2U,26.17933,-80.30672,FL,12.133333333333335,1.0,44471.27166666667,0.0,24,3,2022
1,53,P6AAAA,120707,2U,47.43086,-122.221,WA,9.216666666666667,4.35,32945.60833333334,0.245,12,1,2022
115,53,P09AAA,22645,1R,46.047791,-119.224519,WA,4.683333333333334,1.2,48277.53833333333,0.8516666666666666,14,4,2022
115,53,P05AAA,1646,3R,46.438974,-117.951628,WA,4.683333333333334,1.2,48277.53833333333,0.8516666666666666,14,4,2022
153,53,P22AAA,1029,3R,48.987198,-119.455967,WA,9.4,0.0,36919.755000000005,0.0,10,2,2022
153,53,P09AAA,19141,1R,46.047791,-119.224519,WA,9.4,0.0,36919.755000000005,0.0,10,2,2022
115,53,P22AAA,1624,3R,48.987198,-119.455967,WA,4.683333333333334,1.2,48277.53833333333,0.8516666666666666,14,4,2022
153,30,0W-204,2013,3R,45.428609,-105.405028,MT,9.4,0.0,36919.755000000005,0.0,10,2,2022
96,53,P6AAAA,141359,2U,47.43086,-122.221,WA,23.016666666666666,0.5,55697.655,0.0,1,7,2022
96,53,P05AAA,2999,3R,46.438974,-117.951628,WA,23.016666666666666,0.5,55697.655,0.0,1,7,2022
96,53,P09AAA,30960,1R,46.047791,-119.224519,WA,23.016666666666666,0.5,55697.655,0.0,1,7,2022
250,53,P09AAA,18948,1R,46.047791,-119.224519,WA,2.8166666666666664,0.18333333333333335,33706.183333333334,0.034999999999999996,19,1,2022
96,12,979933,104148,2U,26.17933,-80.30672,FL,23.016666666666666,0.5,55697.655,0.0,1,7,2022
328,53,P05AAA,1668,3R,46.438974,-117.951628,WA,8.566666666666665,3.733333333333333,43924.411666666674,0.26833333333333337,21,3,2022
328,12,979933,102189,2U,26.17933,-80.30672,FL,8.566666666666665,3.733333333333333,43924.411666666674,0.26833333333333337,21,3,2022
185,53,P6AAAA,106589,2U,47.43086,-122.221,WA,18.433333333333334,7.883333333333334,55376.31333333333,0.0,5,6,2022
185,12,979933,66705,2U,26.17933,-80.30672,FL,18.433333333333334,7.883333333333334,55376.31333333333,0.0,5,6,2022
185,53,P05AAA,2248,3R,46.438974,-117.951628,WA,18.433333333333334,7.883333333333334,55376.31333333333,0.0,5,6,2022
185,53,P22AAA,1208,3R,48.987198,-119.455967,WA,18.433333333333334,7.883333333333334,55376.31333333333,0.0,5,6,2022
349,12,979933,113268,2U,26.17933,-80.30672,FL,6.783333333333332,0.6666666666666666,36474.105,0.1516666666666667,3,11,2022
104,12,979933,101668,2U,26.17933,-80.30672,FL,26.7,1.5166666666666666,52519.42333333334,0.0,2,8,2022
219,53,P6AAAA,131249,2U,47.43086,-122.221,WA,6.233333333333333,0.75,47928.23500000001,3.045,12,4,2022
214,53,P05AAA,2255,3R,46.438974,-117.951628,WA,19.183333333333337,0.31666666666666665,54518.23333333334,0.0,26,5,2022
214,12,979933,110197,2U,26.17933,-80.30672,FL,19.183333333333337,0.31666666666666665,54518.23333333334,0.0,26,5,2022
214,53,P6AAAA,133358,2U,47.43086,-122.221,WA,19.183333333333337,0.31666666666666665,54518.23333333334,0.0,26,5,2022
214,30,0W-204,3079,3R,45.428609,-105.405028,MT,19.183333333333337,0.31666666666666665,54518.23333333334,0.0,26,5,2022
252,53,P09AAA,22402,1R,46.047791,-119.224519,WA,17.716666666666665,5.183333333333334,44764.238333333335,0.0,17,9,2022
10,53,P09AAA,18910,1R,46.047791,-119.224519,WA,6.55,0.9,47752.29,1.05,11,4,2022
120,53,P22AAA,1633,3R,48.987198,-119.455967,WA,26.716666666666665,0.4666666666666666,49363.041666666664,0.0,22,8,2022
10,53,P05AAA,1416,3R,46.438974,-117.951628,WA,6.55,0.9,47752.29,1.05,11,4,2022
120,53,P6AAAA,133264,2U,47.43086,-122.221,WA,26.716666666666665,0.4666666666666666,49363.041666666664,0.0,22,8,2022
120,53,P09AAA,25593,1R,46.047791,-119.224519,WA,26.716666666666665,0.4666666666666666,49363.041666666664,0.0,22,8,2022
120,53,P05AAA,2107,3R,46.438974,-117.951628,WA,26.716666666666665,0.4666666666666666,49363.041666666664,0.0,22,8,2022
89,30,0W-204,2001,3R,45.428609,-105.405028,MT,12.816666666666665,0.10000000000000002,45386.348333333335,0.0,29,3,2022
89,53,P6AAAA,132211,2U,47.43086,-122.221,WA,12.816666666666665,0.10000000000000002,45386.348333333335,0.0,29,3,2022
89,53,P09AAA,21712,1R,46.047791,-119.224519,WA,12.816666666666665,0.10000000000000002,45386.348333333335,0.0,29,3,2022
361,30,0W-204,1784,3R,45.428609,-105.405028,MT,5.783333333333332,0.08333333333333333,41149.814999999995,0.0,6,3,2022
361,12,979933,76598,2U,26.17933,-80.30672,FL,5.783333333333332,0.08333333333333333,41149.814999999995,0.0,6,3,2022
361,53,P22AAA,703,3R,48.987198,-119.455967,WA,5.783333333333332,0.08333333333333333,41149.814999999995,0.0,6,3,2022
361,53,P09AAA,18734,1R,46.047791,-119.224519,WA,5.783333333333332,0.08333333333333333,41149.814999999995,0.0,6,3,2022
364,12,979933,107593,2U,26.17933,-80.30672,FL,24.700000000000003,0.8166666666666668,46573.215000000004,0.0,7,9,2022
364,53,P22AAA,1562,3R,48.987198,-119.455967,WA,24.700000000000003,0.8166666666666668,46573.215000000004,0.0,7,9,2022
356,53,P6AAAA,134970,2U,47.43086,-122.221,WA,3.033333333333333,1.3666666666666665,35379.03833333334,0.735,10,11,2022
128,53,P22AAA,984,3R,48.987198,-119.455967,WA,2.2666666666666675,0.0,34882.145,0.0,28,1,2022
197,53,P6AAAA,116314,2U,47.43086,-122.221,WA,3.1999999999999993,1.3,32758.091666666664,0.0,10,1,2022
197,53,P09AAA,17825,1R,46.047791,-119.224519,WA,3.1999999999999993,1.3,32758.091666666664,0.0,10,1,2022
197,53,P22AAA,879,3R,48.987198,-119.455967,WA,3.1999999999999993,1.3,32758.091666666664,0.0,10,1,2022
128,53,P6AAAA,134224,2U,47.43086,-122.221,WA,2.2666666666666675,0.0,34882.145,0.0,28,1,2022
85,53,P09AAA,23370,1R,46.047791,-119.224519,WA,17.750000000000004,7.600000000000001,44584.34333333333,0.0,18,9,2022
106,30,0W-204,1871,3R,45.428609,-105.405028,MT,6.150000000000001,2.8166666666666664,39888.21666666667,0.16333333333333333,27,2,2022
106,53,P22AAA,647,3R,48.987198,-119.455967,WA,6.150000000000001,2.8166666666666664,39888.21666666667,0.16333333333333333,27,2,2022
106,53,P05AAA,1661,3R,46.438974,-117.951628,WA,6.150000000000001,2.8166666666666664,39888.21666666667,0.16333333333333333,27,2,2022
85,30,0W-204,2698,3R,45.428609,-105.405028,MT,17.750000000000004,7.600000000000001,44584.34333333333,0.0,18,9,2022
332,53,P09AAA,23259,1R,46.047791,-119.224519,WA,26.850000000000005,0.7000000000000001,47812.16333333334,0.0,31,8,2022
111,30,0W-204,1987,3R,45.428609,-105.405028,MT,2.1999999999999997,6.633333333333333,35530.85333333333,0.0,9,11,2022
106,53,P09AAA,17469,1R,46.047791,-119.224519,WA,6.150000000000001,2.8166666666666664,39888.21666666667,0.16333333333333333,27,2,2022
111,53,P09AAA,20669,1R,46.047791,-119.224519,WA,2.1999999999999997,6.633333333333333,35530.85333333333,0.0,9,11,2022
332,53,P22AAA,1552,3R,48.987198,-119.455967,WA,26.850000000000005,0.7000000000000001,47812.16333333334,0.0,31,8,2022
85,53,P22AAA,1091,3R,48.987198,-119.455967,WA,17.750000000000004,7.600000000000001,44584.34333333333,0.0,18,9,2022
111,53,P6AAAA,128274,2U,47.43086,-122.221,WA,2.1999999999999997,6.633333333333333,35530.85333333333,0.0,9,11,2022
332,53,P6AAAA,138077,2U,47.43086,-122.221,WA,26.850000000000005,0.7000000000000001,47812.16333333334,0.0,31,8,2022
301,53,P6AAAA,144034,2U,47.43086,-122.221,WA,18.55,0.13333333333333333,43685.03833333333,0.0,23,9,2022
